characters名,aliases,count,proposed_status,reason
Yanhong（燕红）,燕红,53,likely_valid_alias,标准名，多集直接称呼。；evidence_count=75；定位证据：file=E03.txt; line_id=20; start=00:01:01.98; end=00:01:03.61; text=你是燕红吧 || file=E03.txt; line_id=159; start=00:07:17.15; end=00:07:18.54; text=郑燕红 || file=E03.txt; line_id=194; start=00:08:45.14; end=00:08:48.48; text=联系人 郑燕红 || file=E03.txt; line_id=214; start=00:09:37.73; end=00:09:38.50; text=燕红啊 || file=E03.txt; line_id=220; start=00:09:49.67; end=00:09:52.10; text=挤着往燕红她们家冲 || file=E03.txt; line_id=234; start=00:10:24.32; end=00:10:25.47; text=你别来劲啊 燕红 || file=E04.txt; line_id=332; start=00:14:17.23; end=00:14:18.70; text=看你燕红阿姨在没在家 || file=E04.txt; line_id=335; start=00:14:22.30; end=00:14:24.64; text=燕红阿姨没在家 || file=E04.txt; line_id=481; start=00:21:36.62; end=00:21:38.22; text=燕红 || file=E05.txt; line_id=385; start=00:18:08.19; end=00:18:09.09; text=那天人燕红 || file=E09.txt; line_id=351; start=00:14:02.93; end=00:14:05.15; text=要不咱把燕红她们家猫抱过来吧 || file=E10.txt; line_id=12; start=00:00:33.58; end=00:00:35.85; text=或者把燕红她们家猫抱过来得了 || file=E12.txt; line_id=221; start=00:09:30.98; end=00:09:32.22; text=燕红 你这不是有吗 || file=E12.txt; line_id=237; start=00:10:27.03; end=00:10:30.57; text=对 是我 在燕红咖啡屋附近 || file=E12.txt; line_id=347; start=00:14:41.40; end=00:14:44.76; text=速来燕红咖啡厅取火车票 || file=E13.txt; line_id=3; start=00:00:43.58; end=00:00:44.65; text=我说 燕红啊 || file=E14.txt; line_id=446; start=00:18:13.27; end=00:18:15.33; text=老郑那个郑燕红啊 || file=E15.txt; line_id=57; start=00:02:23.82; end=00:02:24.74; text=燕红 || file=E15.txt; line_id=102; start=00:04:12.92; end=00:04:16.18; text=这燕红不会坑咱们吧 || file=E15.txt; line_id=108; start=00:04:30.70; end=00:04:31.60; text=燕红来了 || file=E15.txt; line_id=111; start=00:04:35.29; end=00:04:36.48; text=燕红 坐 坐 || file=E15.txt; line_id=116; start=00:04:43.95; end=00:04:45.84; text=坐坐坐 燕红坐 || file=E15.txt; line_id=117; start=00:04:45.99; end=00:04:47.21; text=燕红啊 || file=E15.txt; line_id=142; start=00:05:43.91; end=00:05:46.26; text=燕红啊 我们可是信得过你 || file=E15.txt; line_id=153; start=00:06:12.64; end=00:06:14.50; text=燕红啊 燕红 || file=E15.txt; line_id=155; start=00:06:17.98; end=00:06:20.00; text=那燕红妹妹要用呢 就拿着用去吧 || file=E15.txt; line_id=162; start=00:06:30.67; end=00:06:32.53; text=反正我们知道燕红妹妹 || file=E15.txt; line_id=179; start=00:07:01.68; end=00:07:03.15; text=燕红妹妹也不会让我们吃亏 是吧 || file=E15.txt; line_id=183; start=00:07:06.61; end=00:07:08.91; text=燕红啊 你家有事儿 你忙你的去 || file=E15.txt; line_id=190; start=00:07:18.89; end=00:07:23.27; text=你就不在这儿吃了吧你 燕红啊 || file=E15.txt; line_id=193; start=00:07:29.76; end=00:07:33.48; text=燕红不会坑你们的 这我可以担保 || file=E15.txt; line_id=197; start=00:07:40.78; end=00:07:43.90; text=要不然燕红根本不接你们这钱 || file=E15.txt; line_id=299; start=00:12:15.61; end=00:12:16.73; text=燕红有个朋友啊 || file=E15.txt; line_id=465; start=00:19:33.88; end=00:19:35.11; text=我找燕红算账去 || file=E15.txt; line_id=471; start=00:19:50.75; end=00:19:51.26; text=燕红 || file=E15.txt; line_id=472; start=00:19:51.39; end=00:19:52.27; text=燕红妹妹来了 || file=E15.txt; line_id=477; start=00:20:02.24; end=00:20:04.64; text=还是你说吧 燕红 || file=E15.txt; line_id=485; start=00:20:29.18; end=00:20:32.13; text=燕红 我知道你爱开玩笑 || file=E15.txt; line_id=498; start=00:21:00.95; end=00:21:02.57; text=燕红啊 燕红啊 || file=E15.txt; line_id=515; start=00:21:52.09; end=00:21:54.98; text=大仁大义呀 燕红妹妹 || file=E27.txt; line_id=510; start=00:23:45.11; end=00:23:49.24; text=人家燕红他爸已经彻底把酒给戒了 || file=E28.txt; line_id=85; start=00:03:27.62; end=00:03:29.61; text=都批发给燕红了 || file=E28.txt; line_id=210; start=00:10:16.54; end=00:10:19.98; text=这是从燕红那咖啡屋啊 顺出来的 || file=E28.txt; line_id=222; start=00:11:00.70; end=00:11:03.94; text=那燕红看我看得那叫一个紧 || file=E28.txt; line_id=243; start=00:12:02.71; end=00:12:04.34; text=燕红 小余 || file=E28.txt; line_id=381; start=00:18:22.21; end=00:18:23.21; text=人家燕红他爸 || file=E29.txt; line_id=176; start=00:07:18.32; end=00:07:20.52; text=对 刚我跟大门口儿碰燕红了 || file=E29.txt; line_id=179; start=00:07:23.92; end=00:07:27.37; text=今天亲切会见了郑燕红同志 || file=E29.txt; line_id=186; start=00:07:47.34; end=00:07:48.81; text=郑燕红这丫头片子 || file=E37.txt; line_id=356; start=00:14:30.37; end=00:14:32.23; text=今儿早晨起来燕红来了 || file=E37.txt; line_id=369; start=00:14:56.77; end=00:14:59.61; text=你想过燕红没有 || file=E37.txt; line_id=373; start=00:15:10.16; end=00:15:11.08; text=燕红说啦 || file=E37.txt; line_id=382; start=00:15:34.11; end=00:15:37.75; text=什么燕红燕绿的 让她见鬼去吧 || file=E37.txt; line_id=385; start=00:15:41.80; end=00:15:42.68; text=燕红来啦 || file=E37.txt; line_id=389; start=00:15:46.55; end=00:15:48.80; text=燕红妹妹是我今儿请来的 || file=E37.txt; line_id=398; start=00:16:06.13; end=00:16:08.53; text=燕红妹妹 赶紧坐这儿 || file=E37.txt; line_id=420; start=00:16:53.59; end=00:16:55.13; text=燕红你该干嘛干嘛去 || file=E37.txt; line_id=438; start=00:17:23.34; end=00:17:25.05; text=人燕红都答应了 你怎么不答应啊 || file=E37.txt; line_id=439; start=00:17:25.20; end=00:17:26.92; text=人燕红哪点儿比不上你呀 || file=E38.txt; line_id=38; start=00:02:01.03; end=00:02:02.92; text=燕红啊 || file=E38.txt; line_id=39; start=00:02:04.47; end=00:02:05.96; text=燕红 || file=E38.txt; line_id=50; start=00:02:37.46; end=00:02:38.27; text=燕红 || file=E38.txt; line_id=52; start=00:02:41.96; end=00:02:43.64; text=燕红妹妹 成 || file=E38.txt; line_id=89; start=00:04:16.03; end=00:04:17.04; text=燕红妹妹 || file=E38.txt; line_id=90; start=00:04:17.17; end=00:04:18.35; text=燕红妹妹 || file=E38.txt; line_id=91; start=00:04:18.47; end=00:04:20.23; text=燕红妹妹 || file=E38.txt; line_id=94; start=00:04:24.67; end=00:04:28.32; text=这回燕红阿姨她当不成后妈了呀 || file=E38.txt; line_id=319; start=00:13:06.30; end=00:13:09.52; text=燕红妹妹 我来了 || file=E38.txt; line_id=322; start=00:13:23.46; end=00:13:24.63; text=燕红妹妹 || file=E38.txt; line_id=351; start=00:14:32.78; end=00:14:33.89; text=燕红妹妹 || file=E38.txt; line_id=373; start=00:15:34.43; end=00:15:36.78; text=你跟燕红那儿勾勾搭搭 || file=E38.txt; line_id=391; start=00:16:09.67; end=00:16:12.03; text=这两天他还跟燕红那儿拉拉扯扯的 || file=E38.txt; line_id=411; start=00:16:56.28; end=00:16:59.94; text=我跟燕红约好了 陪她去买衣服去 || file=E38.txt; line_id=439; start=00:18:11.19; end=00:18:12.65; text=赶紧地就跟燕红 || file=E38.txt; line_id=459; start=00:18:49.39; end=00:18:51.06; text=你跟燕红也结婚了
Yanhong（燕红）,郑燕红,4,likely_valid_alias,全名，多处明确。；evidence_count=5；定位证据：file=E03.txt; line_id=159; start=00:07:17.15; end=00:07:18.54; text=郑燕红 || file=E03.txt; line_id=194; start=00:08:45.14; end=00:08:48.48; text=联系人 郑燕红 || file=E14.txt; line_id=446; start=00:18:13.27; end=00:18:15.33; text=老郑那个郑燕红啊 || file=E29.txt; line_id=179; start=00:07:23.92; end=00:07:27.37; text=今天亲切会见了郑燕红同志 || file=E29.txt; line_id=186; start=00:07:47.34; end=00:07:48.81; text=郑燕红这丫头片子
Yanhong（燕红）,郑燕红同志,1,likely_valid_alias,全名+同志，E29 明确。；evidence_count=1；定位证据：file=E29.txt; line_id=179; start=00:07:23.92; end=00:07:27.37; text=今天亲切会见了郑燕红同志
Yanhong（燕红）,燕红妹妹,14,likely_valid_alias,姓名+妹妹，多集稳定指燕红。；evidence_count=14；定位证据：file=E15.txt; line_id=155; start=00:06:17.98; end=00:06:20.00; text=那燕红妹妹要用呢 就拿着用去吧 || file=E15.txt; line_id=162; start=00:06:30.67; end=00:06:32.53; text=反正我们知道燕红妹妹 || file=E15.txt; line_id=179; start=00:07:01.68; end=00:07:03.15; text=燕红妹妹也不会让我们吃亏 是吧 || file=E15.txt; line_id=472; start=00:19:51.39; end=00:19:52.27; text=燕红妹妹来了 || file=E15.txt; line_id=515; start=00:21:52.09; end=00:21:54.98; text=大仁大义呀 燕红妹妹 || file=E37.txt; line_id=389; start=00:15:46.55; end=00:15:48.80; text=燕红妹妹是我今儿请来的 || file=E37.txt; line_id=398; start=00:16:06.13; end=00:16:08.53; text=燕红妹妹 赶紧坐这儿 || file=E38.txt; line_id=52; start=00:02:41.96; end=00:02:43.64; text=燕红妹妹 成 || file=E38.txt; line_id=89; start=00:04:16.03; end=00:04:17.04; text=燕红妹妹 || file=E38.txt; line_id=90; start=00:04:17.17; end=00:04:18.35; text=燕红妹妹 || file=E38.txt; line_id=91; start=00:04:18.47; end=00:04:20.23; text=燕红妹妹 || file=E38.txt; line_id=319; start=00:13:06.30; end=00:13:09.52; text=燕红妹妹 我来了 || file=E38.txt; line_id=322; start=00:13:23.46; end=00:13:24.63; text=燕红妹妹 || file=E38.txt; line_id=351; start=00:14:32.78; end=00:14:33.89; text=燕红妹妹
Yanhong（燕红）,燕红阿姨,3,likely_valid_alias,姓名+阿姨，E04/E38 明确。；evidence_count=3；定位证据：file=E04.txt; line_id=332; start=00:14:17.23; end=00:14:18.70; text=看你燕红阿姨在没在家 || file=E04.txt; line_id=335; start=00:14:22.30; end=00:14:24.64; text=燕红阿姨没在家 || file=E38.txt; line_id=94; start=00:04:24.67; end=00:04:28.32; text=这回燕红阿姨她当不成后妈了呀
Others,余大妈,33,likely_valid_alias,反复出现的邻里配角称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=33；定位证据：file=E01.txt; line_id=197; start=00:08:16.19; end=00:08:20.27; text=包括咱们家属委员会的余大妈 || file=E01.txt; line_id=444; start=00:18:34.66; end=00:18:36.08; text=你余大妈他们几家 || file=E03.txt; line_id=11; start=00:00:37.54; end=00:00:40.77; text=你余大妈非得让我去听一听 || file=E06.txt; line_id=263; start=00:11:25.30; end=00:11:27.92; text=那天早晨 她和那个余大妈 || file=E06.txt; line_id=265; start=00:11:31.00; end=00:11:32.77; text=余大妈那人你们也知道 || file=E09.txt; line_id=339; start=00:13:34.62; end=00:13:37.95; text=人家余大妈送耗子药来 他愣不要 || file=E09.txt; line_id=341; start=00:13:41.48; end=00:13:42.98; text=我倒不是怕被余大妈发现 || file=E10.txt; line_id=11; start=00:00:31.41; end=00:00:33.44; text=咱跟余大妈要点儿耗子药算了 || file=E13.txt; line_id=50; start=00:02:10.65; end=00:02:11.24; text=余大妈来啦 || file=E14.txt; line_id=435; start=00:17:52.33; end=00:17:54.04; text=余大妈 余大妈 || file=E22.txt; line_id=81; start=00:03:54.56; end=00:03:56.39; text=余大妈 || file=E22.txt; line_id=88; start=00:04:07.81; end=00:04:09.38; text=你说这余大妈也是 || file=E22.txt; line_id=93; start=00:04:18.53; end=00:04:20.52; text=还 还是余大妈 || file=E22.txt; line_id=159; start=00:07:50.66; end=00:07:51.44; text=余大妈 || file=E22.txt; line_id=160; start=00:07:51.59; end=00:07:53.51; text=又是余大妈 || file=E22.txt; line_id=161; start=00:07:54.04; end=00:07:57.09; text=余大妈说 居委会有位奶奶找您 || file=E27.txt; line_id=2; start=00:00:08.96; end=00:00:10.31; text=余大妈 坐下吃点啊 || file=E27.txt; line_id=10; start=00:00:28.31; end=00:00:29.55; text=余大妈 || file=E27.txt; line_id=45; start=00:01:55.51; end=00:01:56.52; text=余大妈 || file=E27.txt; line_id=127; start=00:05:42.21; end=00:05:43.36; text=余大妈 || file=E27.txt; line_id=160; start=00:07:04.36; end=00:07:06.27; text=余大妈 我对不起我说走嘴了 || file=E27.txt; line_id=168; start=00:07:23.80; end=00:07:26.44; text=对不对 余大妈 || file=E28.txt; line_id=8; start=00:00:23.50; end=00:00:26.23; text=就差点儿让你余大妈给抓住 || file=E28.txt; line_id=54; start=00:02:06.55; end=00:02:08.30; text=哟 余大妈 || file=E28.txt; line_id=66; start=00:02:33.61; end=00:02:35.92; text=余大妈 您还嫌咱这楼道里头不够乱 || file=E28.txt; line_id=107; start=00:04:20.26; end=00:04:22.04; text=走啦 余大妈 || file=E28.txt; line_id=469; start=00:23:10.81; end=00:23:12.41; text=余大妈 || file=E29.txt; line_id=127; start=00:05:13.35; end=00:05:15.34; text=余大妈同志 || file=E30.txt; line_id=314; start=00:15:34.11; end=00:15:35.07; text=余大妈 || file=E30.txt; line_id=322; start=00:15:52.30; end=00:15:54.08; text=余大妈 给您十块钱 || file=E30.txt; line_id=444; start=00:21:48.13; end=00:21:49.19; text=不是 余大妈您 || file=E32.txt; line_id=249; start=00:11:11.49; end=00:11:13.42; text=刚才我下班回来碰上余大妈 || file=E32.txt; line_id=252; start=00:11:16.67; end=00:11:19.79; text=余大妈你就不要躲了嘛
Others,余大妈同志,1,likely_valid_alias,姓名式称呼+同志。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E29.txt; line_id=127; start=00:05:13.35; end=00:05:15.34; text=余大妈同志
Others,余主任,2,likely_valid_alias,居委会职务称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E06.txt; line_id=366; start=00:15:35.44; end=00:15:37.62; text=我已经跟居委会余主任反映了 || file=E10.txt; line_id=438; start=00:19:01.83; end=00:19:03.85; text=余主任她们居委会的光荣
Others,余奶奶,2,likely_valid_alias,圆圆等对余大妈一辈人物的称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E09.txt; line_id=423; start=00:17:00.75; end=00:17:02.87; text=您要和郑爷爷余奶奶他们 || file=E24.txt; line_id=321; start=00:14:30.70; end=00:14:33.24; text=爷爷 余奶奶
Others,老郑,36,likely_valid_alias,人工核查确认：“老郑”指郑千里；按次要角色统一归入 Others。；evidence_count=36；定位证据：file=E01.txt; line_id=443; start=00:18:32.20; end=00:18:34.53; text=也可以让老郑 || file=E09.txt; line_id=98; start=00:03:30.13; end=00:03:32.68; text=我先给老郑他们家去挂两天得了 || file=E09.txt; line_id=201; start=00:07:48.53; end=00:07:51.17; text=比如说 老郑同志家 || file=E10.txt; line_id=264; start=00:11:39.46; end=00:11:42.62; text=生怕让老郑小余他们给看见 || file=E10.txt; line_id=415; start=00:18:06.60; end=00:18:07.24; text=老郑 || file=E10.txt; line_id=440; start=00:19:09.20; end=00:19:10.47; text=老郑啊 || file=E13.txt; line_id=71; start=00:02:55.35; end=00:02:56.70; text=老郑 别走啊 || file=E13.txt; line_id=72; start=00:02:56.85; end=00:03:00.00; text=老郑 你还没交钱呢 || file=E14.txt; line_id=445; start=00:18:10.83; end=00:18:13.10; text=我这就到老郑家里去 || file=E14.txt; line_id=446; start=00:18:13.27; end=00:18:15.33; text=老郑那个郑燕红啊 || file=E15.txt; line_id=363; start=00:15:01.83; end=00:15:05.79; text=完后再找这个老郑 小余 || file=E24.txt; line_id=209; start=00:09:12.77; end=00:09:14.65; text=连老郑那种顽固分子 || file=E27.txt; line_id=107; start=00:04:50.03; end=00:04:51.25; text=你跟老郑俩人呐 || file=E27.txt; line_id=111; start=00:04:58.89; end=00:05:02.72; text=怎么回事 这个老郑他也参加 || file=E27.txt; line_id=114; start=00:05:08.90; end=00:05:11.54; text=那老郑还不就是个摆设嘛 || file=E27.txt; line_id=169; start=00:07:26.91; end=00:07:29.60; text=老傅老郑的条件呀 都不错 || file=E27.txt; line_id=191; start=00:08:27.17; end=00:08:30.27; text=英雄啊 老郑 || file=E27.txt; line_id=251; start=00:11:13.13; end=00:11:17.86; text=我对老郑的关怀爱护得也很不够 || file=E27.txt; line_id=289; start=00:13:21.87; end=00:13:23.85; text=这个老郑 || file=E28.txt; line_id=64; start=00:02:27.60; end=00:02:30.95; text=你戒烟 老郑戒酒 || file=E28.txt; line_id=69; start=00:02:40.82; end=00:02:43.42; text=老郑和老傅啊 是带了个好头儿 || file=E28.txt; line_id=82; start=00:03:17.57; end=00:03:22.11; text=这个 老郑那边有什么动静没有 || file=E28.txt; line_id=83; start=00:03:22.99; end=00:03:25.72; text=老郑这回可下了狠心啦 || file=E28.txt; line_id=87; start=00:03:32.44; end=00:03:35.88; text=这个老郑 专门跟我作对 || file=E28.txt; line_id=191; start=00:09:17.29; end=00:09:20.49; text=这位 这位是老郑吗 || file=E28.txt; line_id=196; start=00:09:35.77; end=00:09:37.64; text=这个 老郑啊 || file=E28.txt; line_id=256; start=00:12:49.42; end=00:12:50.91; text=老郑啊 || file=E28.txt; line_id=310; start=00:15:32.16; end=00:15:34.18; text=老郑啊 || file=E28.txt; line_id=379; start=00:18:18.60; end=00:18:20.91; text=也斗不过老郑 || file=E28.txt; line_id=399; start=00:19:03.54; end=00:19:05.43; text=老郑啊老郑 || file=E28.txt; line_id=423; start=00:20:27.50; end=00:20:30.02; text=并祝老郑同志 || file=E29.txt; line_id=11; start=00:00:24.25; end=00:00:27.08; text=后来我又上老郑家去串了个门儿 || file=E30.txt; line_id=417; start=00:20:24.18; end=00:20:26.94; text=老郑 来呀老郑 || file=E30.txt; line_id=429; start=00:21:02.09; end=00:21:04.51; text=慢走啊 老郑 || file=E36.txt; line_id=40; start=00:02:50.81; end=00:02:53.12; text=老郑啊 哎呀 || file=E36.txt; line_id=51; start=00:03:25.28; end=00:03:28.15; text=老郑的电话我记它干嘛
Others,老郑同志,2,likely_valid_alias,老郑+同志。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E09.txt; line_id=201; start=00:07:48.53; end=00:07:51.17; text=比如说 老郑同志家 || file=E28.txt; line_id=423; start=00:20:27.50; end=00:20:30.02; text=并祝老郑同志
Others,郑千里,1,likely_valid_alias,E27/E28/E29 明确全名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=6；定位证据：file=E27.txt; line_id=243; start=00:10:47.61; end=00:10:51.80; text=每一次约郑千里同志去打球下棋 || file=E27.txt; line_id=254; start=00:11:26.15; end=00:11:27.71; text=我还看见郑千里同志 || file=E27.txt; line_id=266; start=00:11:59.88; end=00:12:02.16; text=而郑千里同志呢 || file=E27.txt; line_id=527; start=00:24:30.19; end=00:24:32.99; text=好你个郑千里 || file=E28.txt; line_id=420; start=00:20:09.15; end=00:20:13.83; text=光荣的戒酒战士 郑千里同志 || file=E29.txt; line_id=212; start=00:08:50.51; end=00:08:52.66; text=亲切会见了郑千里同志
Others,郑千里同志,5,likely_valid_alias,全名+同志。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=5；定位证据：file=E27.txt; line_id=243; start=00:10:47.61; end=00:10:51.80; text=每一次约郑千里同志去打球下棋 || file=E27.txt; line_id=254; start=00:11:26.15; end=00:11:27.71; text=我还看见郑千里同志 || file=E27.txt; line_id=266; start=00:11:59.88; end=00:12:02.16; text=而郑千里同志呢 || file=E28.txt; line_id=420; start=00:20:09.15; end=00:20:13.83; text=光荣的戒酒战士 郑千里同志 || file=E29.txt; line_id=212; start=00:08:50.51; end=00:08:52.66; text=亲切会见了郑千里同志
